admind,3279,tcp,admind,[Jeff_Haynes],[Jeff_Haynes],,,,,,
vs-server,3280,tcp,VS Server,[Scott_Godlew],[Scott_Godlew],,,,,,
sysopt,3281,tcp,SYSOPT,[Tony_Hoffman],[Tony_Hoffman],,,,,,
datusorb,3282,tcp,Datusorb,[Thomas_Martin],[Thomas_Martin],,,,,,
Apple Remote Desktop (Net Assistant),3283,tcp,Net Assistant,[Michael_Stein],[Michael_Stein],,2011-11-09,,,,
4talk,3284,tcp,4Talk,[Tony_Bushnell],[Tony_Bushnell],,,,,,
plato,3285,tcp,Plato,[Jim_Battin],[Jim_Battin],,,,,,
e-net,3286,tcp,E-Net,[Steven_Grigsby],[Steven_Grigsby],,,,,,
directvdata,3287,tcp,DIRECTVDATA,[Michael_Friedman],[Michael_Friedman],,,,,,
cops,3288,tcp,COPS,[Shai_Herzog],[Shai_Herzog],,,,,,
enpc,3289,tcp,ENPC,[SEIKO_EPSON_2],[SEIKO_EPSON_2],,,,,,
caps-lm,3290,tcp,CAPS LOGISTICS TOOLKIT - LM,[Joseph_Krebs],[Joseph_Krebs],,,,,,
sah-lm,3291,tcp,S A Holditch & Associates - LM,[Randy_Hudgens],[Randy_Hudgens],,,,,,
cart-o-rama,3292,tcp,Cart O Rama,[Phillip_Dillinger],[Phillip_Dillinger],,,,,,
fg-fps,3293,tcp,fg-fps,,,,,,,,
fg-gip,3294,tcp,fg-gip,[Jean_Marc_Frailong],[Jean_Marc_Frailong],,,,,,
dyniplookup,3295,tcp,Dynamic IP Lookup,[Eugene_Osovetsky],[Eugene_Osovetsky],,,,,,
rib-slm,3296,tcp,Rib License Manager,[Kristean_Heisler],[Kristean_Heisler],,,,,,
cytel-lm,3297,tcp,Cytel License Manager,[Yogesh_P_Gajjar],[Yogesh_P_Gajjar],,,,,,
deskview,3298,tcp,DeskView,[Manfred_Randelzofer],[Manfred_Randelzofer],,,,,,
pdrncs,3299,tcp,pdrncs,[Paul_Wissenbach],[Paul_Wissenbach],,,,,,
mcs-fastmail,3302,tcp,MCS Fastmail,[Patti_Jo_Newsom],[Patti_Jo_Newsom],,,,,,
opsession-clnt,3303,tcp,OP Session Client,,,,,,,,
opsession-srvr,3304,tcp,OP Session Server,[Amir_Blich],[Amir_Blich],,,,,,
odette-ftp,3305,tcp,ODETTE-FTP,[David_Nash],[David_Nash],,,[RFC5024],,,
mysql,3306,tcp,MySQL,[Monty],[Monty],,,,,,
opsession-prxy,3307,tcp,OP Session Proxy,[Amir_Blich],[Amir_Blich],,,,,,
tns-server,3308,tcp,TNS Server,,,,,,,,
tns-adv,3309,tcp,TNS ADV,[Jerome_Albin],[Jerome_Albin],,,,,,
dyna-access,3310,tcp,Dyna Access,[Dave_Belliveau],[Dave_Belliveau],,,,,,
mcns-tel-ret,3311,tcp,MCNS Tel Ret,[Randall_Atkinson],[Randall_Atkinson],,,,,,
appman-server,3312,tcp,Application Management Server,,,,,,,,
uorb,3313,tcp,Unify Object Broker,[Daegis_Inc],[Chris_Anderson],,2012-07-31,,,,
uohost,3314,tcp,Unify Object Host,[Daegis_Inc],[Chris_Anderson],,2012-07-31,,,,
cdid,3315,tcp,CDID,[Andrew_Borisov],[Andrew_Borisov],,,,,,
aicc-cmi,3316,tcp,AICC/CMI,[William_McDonald],[William_McDonald],,,,,,
vsaiport,3317,tcp,VSAI PORT,[Rieko_Asai],[Rieko_Asai],,,,,,
ssrip,3318,tcp,Swith to Swith Routing Information Protocol,[Baba_Hidekazu],[Baba_Hidekazu],,,,,,
sdt-lmd,3319,tcp,SDT License Manager,[Salvo_Nassisi],[Salvo_Nassisi],,,,,,
officelink2000,3320,tcp,Office Link 2000,[Mike_Balch],[Mike_Balch],,,,,,
vnsstr,3321,tcp,VNSSTR,[Takeshi_Ohmura],[Takeshi_Ohmura],,,,,,
sftu,3326,tcp,SFTU,[Eduardo_Rosenberg_de],[Eduardo_Rosenberg_de],,,,,,
bbars,3327,tcp,BBARS,[Lou_Harris],[Lou_Harris],,,,,,
egptlm,3328,tcp,Eaglepoint License Manager,[Dave_Benton],[Dave_Benton],,,,,,
hp-device-disc,3329,tcp,HP Device Disc,[Shivaun_Albright],[Shivaun_Albright],,,,,,
mcs-calypsoicf,3330,tcp,MCS Calypso ICF,,,,,,,,
mcs-messaging,3331,tcp,MCS Messaging,,,,,,,,
mcs-mailsvr,3332,tcp,MCS Mail Server,[Patti_Jo_Newsom],[Patti_Jo_Newsom],,,,,,
dec-notes,3333,tcp,DEC Notes,[Kim_Moraros],[Kim_Moraros],,,,,,
directv-web,3334,tcp,Direct TV Webcasting,,,,,,,,
directv-soft,3335,tcp,Direct TV Software Updates,,,,,,,,
directv-tick,3336,tcp,Direct TV Tickers,,,,,,,,
directv-catlg,3337,tcp,Direct TV Data Catalog,[Michael_Friedman],[Michael_Friedman],,,,,,
anet-b,3338,tcp,OMF data b,,,,,,,,
anet-l,3339,tcp,OMF data l,,,,,,,,
anet-m,3340,tcp,OMF data m,,,,,,,,
anet-h,3341,tcp,OMF data h,[Per_Sahlqvist],[Per_Sahlqvist],,,,,,
webtie,3342,tcp,WebTIE,[Kevin_Frender],[Kevin_Frender],,,,,,
ms-cluster-net,3343,tcp,MS Cluster Net,[David_Dion],[David_Dion],2009-02-12,,,,,
bnt-manager,3344,tcp,BNT Manager,[Engineering_Dept],[Engineering_Dept],,,,,,
influence,3345,tcp,Influence,[Russ_Ferriday],[Russ_Ferriday],,,,,,
trnsprntproxy,3346,tcp,Trnsprnt Proxy,[Grant_Kirby],[Grant_Kirby],,,,,,
phoenix-rpc,3347,tcp,Phoenix RPC,[Ian_Anderson],[Ian_Anderson],,,,,,
pangolin-laser,3348,tcp,Pangolin Laser,[William_Benner],[William_Benner],,,,,,
chevinservices,3349,tcp,Chevin Services,[Gus_McNaughton],[Gus_McNaughton],,,,,,
findviatv,3350,tcp,FINDVIATV,[Oran_Davis],[Oran_Davis],,,,,,
btrieve,3351,tcp,Btrieve port,,,,,,,,
ssql,3352,tcp,Scalable SQL,[Chuck_Talk],[Chuck_Talk],,,,,,
fatpipe,3353,tcp,FATPIPE,[Sanchaita_Datta],[Sanchaita_Datta],,,,,,
suitjd,3354,tcp,SUITJD,[Todd_Moyer],[Todd_Moyer],,,,,,
ordinox-dbase,3355,tcp,Ordinox Dbase,[Denis_Ducharme],[Denis_Ducharme],,,,,,
upnotifyps,3356,tcp,UPNOTIFYPS,[Mark_Fox],[Mark_Fox],,,,,,
adtech-test,3357,tcp,Adtech Test IP,[Robin_Uyeshiro],[Robin_Uyeshiro],,,,,,
mpsysrmsvr,3358,tcp,Mp Sys Rmsvr,[Hiroyuki_Kawabuchi],[Hiroyuki_Kawabuchi],,,,,,
wg-netforce,3359,tcp,WG NetForce,[Lee_Wheat],[Lee_Wheat],,,,,,
kv-server,3360,tcp,KV Server,,,,,,,,
kv-agent,3361,tcp,KV Agent,[Thomas_Soranno],[Thomas_Soranno],,,,,,
dj-ilm,3362,tcp,DJ ILM,[Don_Tyson],[Don_Tyson],,,,,,
nati-vi-server,3363,tcp,NATI Vi Server,[Robert_Dye],[Robert_Dye],,,,,,
creativeserver,3364,tcp,Creative Server,,,,,,,,
contentserver,3365,tcp,Content Server,,,,,,,,
creativepartnr,3366,tcp,Creative Partner,[Jesus_Ortiz_2],[Jesus_Ortiz_2],,,,,,
tip2,3372,tcp,TIP 2,[Keith_Evans],[Keith_Evans],,,,,,
lavenir-lm,3373,tcp,Lavenir License Manager,[Marius_Matioc],[Marius_Matioc],,,,,,
cluster-disc,3374,tcp,Cluster Disc,[Jeff_Hughes],[Jeff_Hughes],,,,,,
vsnm-agent,3375,tcp,VSNM Agent,[Venkat_Rangan],[Venkat_Rangan],,,,,,
cdbroker,3376,tcp,CD Broker,[Moon_Ho_Chung],[Moon_Ho_Chung],,,,,,
cogsys-lm,3377,tcp,Cogsys Network License Manager,[Simon_Chinnick],[Simon_Chinnick],,,,,,
wsicopy,3378,tcp,WSICOPY,[James_Overby],[James_Overby],,,,,,
socorfs,3379,tcp,SOCORFS,[Hugo_Charbonneau],[Hugo_Charbonneau],,,,,,
sns-channels,3380,tcp,SNS Channels,[Shekar_Pasumarthi],[Shekar_Pasumarthi],,,,,,
geneous,3381,tcp,Geneous,[Nick_de_Smith],[Nick_de_Smith],,,,,,
fujitsu-neat,3382,tcp,Fujitsu Network Enhanced Antitheft function,[Markku_Viima],[Markku_Viima],,,,,,
esp-lm,3383,tcp,Enterprise Software Products License Manager,[George_Rudy],[George_Rudy],,,,,,
hp-clic,3384,tcp,Cluster Management Services,[Rajesh_Srinivasaragh],[Rajesh_Srinivasaragh],,,,,,
qnxnetman,3385,tcp,qnxnetman,[Michael_Hunter],[Michael_Hunter],,,,,,
gprs-data,3386,tcp,GPRS Data,,,,,,,,
backroomnet,3387,tcp,Back Room Net,[Clayton_Wilkinson],[Clayton_Wilkinson],,,,,,
cbserver,3388,tcp,CB Server,[Allen_Wei],[Allen_Wei],,,,,,
ms-wbt-server,3389,tcp,MS WBT Server,[Ritu_Bahl],[Ritu_Bahl],,,,,,
dsc,3390,tcp,Distributed Service Coordinator,[Charles_Honton],[Charles_Honton],,,,,,
savant,3391,tcp,SAVANT,[Andy_Bruce],[Andy_Bruce],,,,,,
efi-lm,3392,tcp,EFI License Management,[Ross_E_Greinke],[Ross_E_Greinke],,,,,,
d2k-tapestry1,3393,tcp,D2K Tapestry Client to Server,,,,,,,,
d2k-tapestry2,3394,tcp,D2K Tapestry Server to Server,[Eric_Lan],[Eric_Lan],,,,,,
dyna-lm,3395,tcp,Dyna License Manager (Elam),[Anjana_Iyer],[Anjana_Iyer],,,,,,
printer-agent,3396,tcp,"Printer Agent
printer_agent,3396,tcp,Printer Agent,[Devon_Taylor],[Devon_Taylor],,,,,,"This entry is an alias to ""printer-agent"".
cloanto-lm,3397,tcp,Cloanto License Manager,[Takeo_Sato],[Takeo_Sato],2010-04-30,,,,,
mercantile,3398,tcp,Mercantile,[Erik_Kragh_Jensen],[Erik_Kragh_Jensen],,,,,,
csms,3399,tcp,CSMS,,,,,,,,
csms2,3400,tcp,CSMS2,[Markus_Michels_2],[Markus_Michels_2],,,,,,
filecast,3401,tcp,filecast,[Eden_Sherry],[Eden_Sherry],,,,,,
fxaengine-net,3402,tcp,FXa Engine Network Port,[Lucas_Alonso],[Lucas_Alonso],2002-02,,,,,
nokia-ann-ch1,3405,tcp,Nokia Announcement ch 1,,,,,,,,
nokia-ann-ch2,3406,tcp,Nokia Announcement ch 2,[Morteza_Kalhour],[Morteza_Kalhour],2002-02,,,,,
ldap-admin,3407,tcp,LDAP admin server port,[Stephen_Tsun_2],[Stephen_Tsun_2],2002-02,,,,,
BESApi,3408,tcp,BES Api Port,[Colin_Griffiths],[Colin_Griffiths],2002-02,,,,,
networklens,3409,tcp,NetworkLens Event Port,,,,,,,,
networklenss,3410,tcp,NetworkLens SSL Event,[Greg_Bailey],[Greg_Bailey],2002-02,,,,,
biolink-auth,3411,tcp,BioLink Authenteon server,[BioLink_Support],[BioLink_Support],2002-02,,,,,
xmlblaster,3412,tcp,xmlBlaster,[Marcel_Ruff],[Marcel_Ruff],2002-02,,,,,
svnet,3413,tcp,SpecView Networking,[Richard_Dickins],[Richard_Dickins],2002-02,,,,,
wip-port,3414,tcp,BroadCloud WIP Port,,,,,,,,
bcinameservice,3415,tcp,BCI Name Service,[Dennis_Parker],[Dennis_Parker],2002-02,,,,,
commandport,3416,tcp,AirMobile IS Command Port,[Mike_Klein],[Mike_Klein],2002-02,,,,,
csvr,3417,tcp,ConServR file translation,[Albert_Leung],[Albert_Leung],2002-02,,,,,
rnmap,3418,tcp,Remote nmap,[Tuomo_Makinen],[Tuomo_Makinen],2002-02,,,,,
softaudit,3419,tcp,Isogon SoftAudit,[Per_Hellberg],[Per_Hellberg],2002-02,,,,,
ifcp-port,3420,tcp,iFCP User Port,,,,,[RFC4172],,,
bmap,3421,tcp,Bull Apprise portmapper,[Jeremy_Gilbert],[Jeremy_Gilbert],,,,,,
rusb-sys-port,3422,tcp,Remote USB System Port,[Steven_Klein],[Steven_Klein],2002-02,,,,,
xtrm,3423,tcp,xTrade Reliable Messaging,,,,,,,,
xtrms,3424,tcp,xTrade over TLS/SSL,[Mats_Nilsson],[Mats_Nilsson],2002-02,,,,,
agps-port,3425,tcp,AGPS Access Port,[Kristoffer_Nilsson],[Kristoffer_Nilsson],2002-02,,,,,
arkivio,3426,tcp,Arkivio Storage Protocol,[Bruce_Greenblatt],[Bruce_Greenblatt],2002-02,,,,,
websphere-snmp,3427,tcp,WebSphere SNMP,[Richard_Mills],[Richard_Mills],2002-02,,,,,
twcss,3428,tcp,2Wire CSS,[Wire_IANA_Contact],[Wire_IANA_Contact],2002-02,,,,,
gcsp,3429,tcp,GCSP user port,[Anirban_Majumder],[Anirban_Majumder],2002-03,,,,,
ssdispatch,3430,tcp,Scott Studios Dispatch,[Michael_Settles],[Michael_Settles],2002-03,,,,,
ndl-als,3431,tcp,Active License Server Port,[Quentin_Brown],[Quentin_Brown],2002-03,,,,,
osdcp,3432,tcp,Secure Device Protocol,[Peter_Fernandez],[Peter_Fernandez],2002-03,,,,,
opnet-smp,3433,tcp,OPNET Service Management Platform,[OPNET_Technologies_Inc],[Edward_Macomber],2002-03,2011-09-21,,,,
opencm,3434,tcp,OpenCM Server,[Jonathan_S_Shapiro],[Jonathan_S_Shapiro],2002-03,,,,,
pacom,3435,tcp,Pacom Security User Port,[Steve_Barton],[Steve_Barton],2002-03,,,,,
gc-config,3436,tcp,GuardControl Exchange Protocol,[Andreas_Schwarz],[Andreas_Schwarz],2002-03,,,,,
autocueds,3437,tcp,Autocue Directory Service,[Geoff_Back],[Geoff_Back],2002-03,,,,,
spiral-admin,3438,tcp,Spiralcraft Admin,[Michael_Toth],[Michael_Toth],2002-03,,,,,
hri-port,3439,tcp,HRI Interface Port,[John_Fayos],[John_Fayos],2002-03,,,,,
ans-console,3440,tcp,Net Steward Mgmt Console,[John_Richmond],[John_Richmond],2002-03,,,,,
connect-client,3441,tcp,OC Connect Client,,,,,,,,
connect-server,3442,tcp,OC Connect Server,[Mike_Velten_2],[Mike_Velten_2],2002-03,,,,,
ov-nnm-websrv,3443,tcp,OpenView Network Node Manager WEB Server,[Anthony_Walker],[Anthony_Walker],2002-03,,,,,
denali-server,3444,tcp,Denali Server,[Joe_Devlin],[Joe_Devlin],2002-03,,,,,
monp,3445,tcp,Media Object Network,[Ron_Herardian],[Ron_Herardian],2002-03,,,,,
3comfaxrpc,3446,tcp,3Com FAX RPC port,[Christopher_Wells_2],[Christopher_Wells_2],2002-04,,,,,
directnet,3447,tcp,DirectNet IM System,[Gregory_Richards],[Gregory_Richards],2002-04,,,,,
dnc-port,3448,tcp,Discovery and Net Config,[Chi_Chen],[Chi_Chen],2002-04,,,,,
hotu-chat,3449,tcp,HotU Chat,[Tim_Burgess],[Tim_Burgess],2002-04,,,,,
castorproxy,3450,tcp,CAStorProxy,[Raymond_J_Young],[Raymond_J_Young],2002-04,,,,,
asam,3451,tcp,ASAM Services,[Mike_Gossett],[Mike_Gossett],2002-04,,,,,
sabp-signal,3452,tcp,SABP-Signalling Protocol,[Brendan_McWilliams],[Brendan_McWilliams],2002-04,,,,,
pscupd,3453,tcp,PSC Update Port,[Reid_B_Ligon],[Reid_B_Ligon],,,,,,
mira,3454,tcp,Apple Remote Access Protocol,[Mike_Alexander],[Mike_Alexander],,,,,,
prsvp,3455,tcp,RSVP Port,[Bob_Braden],[Bob_Braden],,,,,,
vat,3456,tcp,VAT default data,[Van_Jacobson],[Van_Jacobson],,,,,,
vat-control,3457,tcp,VAT default control,[Van_Jacobson],[Van_Jacobson],,,,,,
d3winosfi,3458,tcp,D3WinOSFI,[Brad_Hamilton],[Brad_Hamilton],,,,,,
integral,3459,tcp,TIP Integral,[Olivier_Mascia],[Olivier_Mascia],,,,,,
edm-manager,3460,tcp,EDM Manger,,,,,,,,
edm-stager,3461,tcp,EDM Stager,,,,,,,,
edm-std-notify,3462,tcp,EDM STD Notify,,,,,,,,
edm-adm-notify,3463,tcp,EDM ADM Notify,,,,,,,,
edm-mgr-sync,3464,tcp,EDM MGR Sync,,,,,,,,
edm-mgr-cntrl,3465,tcp,EDM MGR Cntrl,[Tom_Hennessy],[Tom_Hennessy],,,,,,
workflow,3466,tcp,WORKFLOW,[Robert_Hufsky],[Robert_Hufsky],,,,,,
rcst,3467,tcp,RCST,[Kit_Sturgeon],[Kit_Sturgeon],,,,,,
ttcmremotectrl,3468,tcp,TTCM Remote Controll,[Yossi_Cohen_Shahar],[Yossi_Cohen_Shahar],,,,,,
pluribus,3469,tcp,Pluribus,[Mark_Miller],[Mark_Miller],,,,,,
jt400,3470,tcp,jt400,,,,,,,,
jt400-ssl,3471,tcp,jt400-ssl,[Clifton_Nock],[Clifton_Nock],,,,,,
jaugsremotec-1,3472,tcp,JAUGS N-G Remotec 1,,,,,,,,
jaugsremotec-2,3473,tcp,JAUGS N-G Remotec 2,[Steven_B_Cliff],[Steven_B_Cliff],2002-04,,,,,
ttntspauto,3474,tcp,TSP Automation,[Arnie_Koster],[Arnie_Koster],2002-04,,,,,
genisar-port,3475,tcp,Genisar Comm Port,[Candace_Niccolson],[Candace_Niccolson],2002-04,,,,,
nppmp,3476,tcp,NVIDIA Mgmt Protocol,[Gilbert_Yeung],[Gilbert_Yeung],2002-04,,,,,
ecomm,3477,tcp,eComm link port,[Thomas_Soerensen],[Thomas_Soerensen],2002-04,,,,,
stun,3478,tcp,Session Traversal Utilities for NAT (STUN) port,,,,,[RFC5389],,,
turn,3478,tcp,TURN over TCP,,,,,[RFC5766],,,
stun-behavior,3478,tcp,STUN Behavior Discovery over TCP,,,,,[RFC5780],,,
twrpc,3479,tcp,2Wire RPC,[Wire_IANA_Contact],[Wire_IANA_Contact],2002-04,,,,,
plethora,3480,tcp,Secure Virtual Workspace,[Tim_Simms],[Tim_Simms],2002-04,,,,,
cleanerliverc,3481,tcp,CleanerLive remote ctrl,[David_Mojdehi],[David_Mojdehi],2002-04,,,,,
vulture,3482,tcp,Vulture Monitoring System,[Jason_Santos],[Jason_Santos],2002-04,,,,,
slim-devices,3483,tcp,Slim Devices Protocol,[Sean_Adams],[Sean_Adams],2002-05,,,,,
gbs-stp,3484,tcp,GBS SnapTalk Protocol,[Eric_Harris_Braun],[Eric_Harris_Braun],2002-05,,,,,
celatalk,3485,tcp,CelaTalk,[Carl_Blundell],[Carl_Blundell],2002-05,,,,,
ifsf-hb-port,3486,tcp,IFSF Heartbeat Port,[IFSF_Secretary],[IFSF_Secretary],2002-05,,,,,
ltctcp,3487,tcp,LISA TCP Transfer Channel,,,,,,,,
fs-rh-srv,3488,tcp,FS Remote Host Server,[Brian_Nickles],[Brian_Nickles],2002-05,,,,,
dtp-dia,3489,tcp,DTP/DIA,[Alexei_V_Soloviev],[Alexei_V_Soloviev],2002-05,,,,,
colubris,3490,tcp,Colubris Management Port,[Gilbert_Moineau],[Gilbert_Moineau],2002-05,,,,,
swr-port,3491,tcp,SWR Port,[Ian_Manning],[Ian_Manning],2002-05,,,,,
tvdumtray-port,3492,tcp,TVDUM Tray Port,[Peter_Boers],[Peter_Boers],2002-05,,,,,
nut,3493,tcp,Network UPS Tools,[Russell_Kroll],[Russell_Kroll],2002-05,,,,,
ibm3494,3494,tcp,IBM 3494,[Jeffrey_Pilch],[Jeffrey_Pilch],,,,,,
seclayer-tcp,3495,tcp,securitylayer over tcp,,,,,,,,
seclayer-tls,3496,tcp,securitylayer over tls,[Arno_Hollosi],[Arno_Hollosi],2002-03,,,,,
ipether232port,3497,tcp,ipEther232Port,[Marcus_Leufgen],[Marcus_Leufgen],2002-05,,,,,
dashpas-port,3498,tcp,DASHPAS user port,[Albrecht_Mayer],[Albrecht_Mayer],2002-05,,,,,
sccip-media,3499,tcp,SccIP Media,[David_Yon_2],[David_Yon_2],2002-05,,,,,
rtmp-port,3500,tcp,RTMP Port,[Miriam_Wohlgelernter],[Miriam_Wohlgelernter],,,,,,
isoft-p2p,3501,tcp,iSoft-P2P,[David_Walling_2],[David_Walling_2],,,,,,
avinstalldisc,3502,tcp,Avocent Install Discovery,[Brian_S_Stewart_2],[Brian_S_Stewart_2],,,,,,
lsp-ping,3503,tcp,MPLS LSP-echo Port,,,,,[RFC4379],,,
ironstorm,3504,tcp,IronStorm game server,[Arnaud_Clermonte],[Arnaud_Clermonte],,,,,,
ccmcomm,3505,tcp,CCM communications port,[Tom_Bougan],[Tom_Bougan],,,,,,
apc-3506,3506,tcp,APC 3506,[American_Power_Conve],[American_Power_Conve],,,,,,
nesh-broker,3507,tcp,Nesh Broker Port,[Jeremy_Maiden],[Jeremy_Maiden],,,,,,
interactionweb,3508,tcp,Interaction Web,[Mike_Gagle_2],[Mike_Gagle_2],,,,,,
vt-ssl,3509,tcp,Virtual Token SSL Port,[Libor_Sykora],[Libor_Sykora],2002-05,,,,,
xss-port,3510,tcp,XSS Port,[Joe_Purcell],[Joe_Purcell],2002-05,,,,,
webmail-2,3511,tcp,WebMail/2,[Dimitris_Michelinaki],[Dimitris_Michelinaki],2002-05,,,,,
aztec,3512,tcp,Aztec Distribution Port,[Alan_Francis],[Alan_Francis],2002-05,,,,,
arcpd,3513,tcp,Adaptec Remote Protocol,[Hardy_Doelfel],[Hardy_Doelfel],2002-05,,,,,
must-p2p,3514,tcp,MUST Peer to Peer,,,,,,,,
must-backplane,3515,tcp,MUST Backplane,[Rick_Stefanik],[Rick_Stefanik],2002-05,,,,,
smartcard-port,3516,tcp,Smartcard Port,[Scott_Guthery],[Scott_Guthery],2002-05,,,,,
802-11-iapp,3517,tcp,IEEE 802.11 WLANs WG IAPP,[Stuart_J_Kerry],[Stuart_J_Kerry],2002-05,,,,,
artifact-msg,3518,tcp,Artifact Message Server,[Ron_Capwell],[Ron_Capwell],2002-06,,,,,
nvmsgd,3519,tcp,Netvion Messenger Port,,,,,,,,
galileolog,3520,tcp,Netvion Galileo Log Port,[Ray_Caruso],[Ray_Caruso],2002-06,,,,,
mc3ss,3521,tcp,Telequip Labs MC3SS,[Michael_Sparks],[Michael_Sparks],2002-06,,,,,
nfs-domainroot,,tcp,"NFS service for the domain root, the root of an organization's published file namespace.",[IESG],[IETF_Chair],2012-04-24,,[RFC6641],,,Defined TXT keys: None
nssocketport,3522,tcp,DO over NSSocketPort,[Douglas_Davidson],[Douglas_Davidson],2002-06,,,,,
odeumservlink,3523,tcp,Odeum Serverlink,[Mads_Peter_Back],[Mads_Peter_Back],2002-06,,,,,
ecmport,3524,tcp,ECM Server port,,,,,,,,
eisport,3525,tcp,EIS Server port,[Paul_Kraus],[Paul_Kraus],2002-06,,,,,
starquiz-port,3526,tcp,starQuiz Port,[Adam_Ernst_2],[Adam_Ernst_2],2002-06,,,,,
beserver-msg-q,3527,tcp,VERITAS Backup Exec Server,[Katherine_Wattwood],[Katherine_Wattwood],2002-06,,,,,
jboss-iiop,3528,tcp,JBoss IIOP,,,,,,,,
jboss-iiop-ssl,3529,tcp,JBoss IIOP/SSL,[Francisco_Reverbel],[Francisco_Reverbel],2002-06,,,,,
gf,3530,tcp,Grid Friendly,[Daivd_P_Chassin],[Daivd_P_Chassin],2002-06,,,,,
joltid,3531,tcp,Joltid,[Ahti_Heinla],[Ahti_Heinla],2002-06,,,,,
raven-rmp,3532,tcp,Raven Remote Management Control,,,,,,,,
raven-rdp,3533,tcp,Raven Remote Management Data,[Daniel_Sorlov_2],[Daniel_Sorlov_2],2002-06,,,,,
urld-port,3534,tcp,URL Daemon Port,[Jim_Binkley],[Jim_Binkley],2002-06,,,,,
ms-la,3535,tcp,MS-LA,[Eric_Ledoux],[Eric_Ledoux],,,,,,
snac,3536,tcp,SNAC,[Tatsuya_Igarashi],[Tatsuya_Igarashi],2002-07,,,,,
ni-visa-remote,3537,tcp,Remote NI-VISA port,[Sinnadurai_Dharshan],[Sinnadurai_Dharshan],2002-07,,,,,
ibm-diradm,3538,tcp,IBM Directory Server,,,,,,,,
ibm-diradm-ssl,3539,tcp,IBM Directory Server SSL,[Mark_Cavage],[Mark_Cavage],2002-07,,,,,
pnrp-port,3540,tcp,PNRP User Port,[Igor_Kostic],[Igor_Kostic],2002-07,,,,,
voispeed-port,3541,tcp,VoiSpeed Port,[Virgilio_Lattanzi],[Virgilio_Lattanzi],2002-07,,,,,
hacl-monitor,3542,tcp,HA cluster monitor,[Jason_Ko],[Jason_Ko],2002-07,,,,,
qftest-lookup,3543,tcp,qftest Lookup Port,[Gregor_Schmid],[Gregor_Schmid],2002-07,,,,,
teredo,3544,tcp,Teredo Port,,,,,[RFC4380],,,
camac,3545,tcp,CAMAC equipment,[Eugene_Zhiganov],[Eugene_Zhiganov],2002-07,,,,,
symantec-sim,3547,tcp,Symantec SIM,[George_Dzieciol],[George_Dzieciol],2002-07,,,,,
interworld,3548,tcp,Interworld,[John_Stephen],[John_Stephen],2002-07,,,,,
tellumat-nms,3549,tcp,Tellumat MDR NMS,[Hennie_van_der_Merwe],[Hennie_van_der_Merwe],2002-07,,,,,
ssmpp,3550,tcp,Secure SMPP,[Cormac_Long],[Cormac_Long],2002-07,,,,,
apcupsd,3551,tcp,Apcupsd Information Port,[Riccardo_Facchetti],[Riccardo_Facchetti],2002-07,,,,,
taserver,3552,tcp,TeamAgenda Server Port,[Dany_Ayotte],[Dany_Ayotte],2002-07,,,,,
rbr-discovery,3553,tcp,Red Box Recorder ADP,[Simon_Jolly],[Simon_Jolly],2002-07,,,,,
questnotify,3554,tcp,Quest Notification Server,[Rob_Griffin],[Rob_Griffin],2002-07,,,,,
razor,3555,tcp,Vipul's Razor,[Vipul_Ved_Prakash],[Vipul_Ved_Prakash],2002-07,,,,,
sky-transport,3556,tcp,Sky Transport Protocol,[Michael_Paddon],[Michael_Paddon],2002-07,,,,,
personalos-001,3557,tcp,PersonalOS Comm Port,[Shane_Roberts],[Shane_Roberts],2002-07,,,,,
mcp-port,3558,tcp,MCP user port,[Professor_Paul_S_Wa],[Professor_Paul_S_Wa],2002-07,,,,,
cctv-port,3559,tcp,CCTV control port,[John_Skidmore],[John_Skidmore],2002-07,,,,,
iniserve-port,3560,tcp,INIServe port,[Peter_Moylan],[Peter_Moylan],2002-08,,,,,
bmc-onekey,3561,tcp,BMC-OneKey,[Portnoy_Boxman],[Portnoy_Boxman],2002-08,,,,,
sdbproxy,3562,tcp,SDBProxy,[Eric_Grange],[Eric_Grange],2002-08,,,,,
watcomdebug,3563,tcp,Watcom Debug,[Dave_Neudoerffer],[Dave_Neudoerffer],,,,,,
esimport,3564,tcp,Electromed SIM port,[Francois_Marchand],[Francois_Marchand],2002-08,,,,,
m2pa,3565,tcp,M2PA,,,,,[RFC4165],,,
quest-data-hub,3566,tcp,Quest Data Hub,[Greg_Cottman_2],[Greg_Cottman_2],2010-10-18,,,,,
enc-eps,3567,tcp,EMIT protocol stack,[Panasonic_Intranet_Panasonic_North_America_PEWLA],[Bryant_Eastham],2002-08,2012-11-12,,,,
enc-tunnel-sec,3568,tcp,EMIT secure tunnel,[Panasonic_Intranet_Panasonic_North_America_PEWLA],[Bryant_Eastham],2003-01,2012-11-12,,,,
mbg-ctrl,3569,tcp,Meinberg Control Service,[Martin_Burnicki],[Martin_Burnicki],2002-08,,,,,
mccwebsvr-port,3570,tcp,MCC Web Server Port,,,,,,,,
megardsvr-port,3571,tcp,MegaRAID Server Port,,,,,,,,
megaregsvrport,3572,tcp,Registration Server Port,[Sreenivas_Bagalkote],[Sreenivas_Bagalkote],2002-08,,,,,
tag-ups-1,3573,tcp,Advantage Group UPS Suite,[James_Goddard],[James_Goddard],2002-08,,,,,
dmaf-server,3574,tcp,DMAF Server,,,,,,,,
